NumeroDePasajeros,CanalDeVenta,TipoDeViaje,ClientePotencial,Estadia,HorarioDelVuelo,DiaDelVuelo,Ruta,OrigenReserva,EquipajeExtra,AsientosPreferido,QuiereComidaEnVuelo,DuracionDelVuelo,ReservaCompleta
2,1,2,64,5,11,6,ICNSYD,85,1,0,0,8.58,0
1,1,2,71,5,1,4,ICNSYD,85,1,0,1,8.58,0
1,1,2,18,5,5,5,ICNSYD,85,1,0,0,8.58,0
2,1,2,203,5,8,3,ICNSYD,85,1,0,1,8.58,0
1,1,2,69,5,13,6,ICNSYD,85,1,1,1,8.58,0
2,1,2,40,5,16,3,ICNSYD,85,1,0,0,8.58,0
2,1,2,139,5,13,1,ICNSYD,85,1,1,1,8.58,0
1,1,2,64,5,15,5,ICNSYD,85,1,1,1,8.58,0
1,1,2,424,5,17,2,ICNSYD,85,1,1,1,8.58,0
1,0,2,270,5,8,0,ICNSYD,85,1,0,0,8.58,0
1,1,2,64,5,7,6,ICNSYD,85,1,0,1,8.58,0
1,1,2,24,5,7,4,ICNSYD,85,1,1,1,8.58,0
1,1,2,9,5,17,5,ICNSYD,85,0,0,0,8.58,0
1,1,2,354,5,11,0,ICNSYD,85,0,1,0,8.58,0
1,1,2,78,5,8,4,ICNSYD,85,1,1,0,8.58,0
2,0,2,50,5,16,4,ICNSYD,4,1,1,1,8.58,0
1,0,2,12,5,7,1,ICNSYD,85,1,1,1,8.58,0
1,1,2,132,5,10,3,ICNSYD,85,1,0,0,8.58,0
2,1,2,42,5,5,3,ICNSYD,85,1,0,1,8.58,0
1,1,2,49,5,3,5,ICNSYD,85,1,0,0,8.58,0
1,0,2,68,5,13,3,ICNSYD,85,1,0,0,8.58,0
1,1,2,8,5,2,5,ICNSYD,85,0,0,1,8.58,0
1,1,1,119,5,8,3,ICNSYD,85,0,0,0,8.58,0
1,0,2,200,5,9,1,ICNSYD,85,0,1,0,8.58,0
1,1,2,66,5,1,1,ICNSYD,85,1,1,1,8.58,0
2,1,2,292,5,23,4,ICNSYD,85,1,0,0,8.58,0
2,1,1,56,5,4,1,ICNSYD,85,1,1,0,8.58,0
1,1,2,88,5,14,6,ICNSYD,85,1,1,1,8.58,0
1,1,1,110,5,17,0,ICNSYD,85,0,1,1,8.58,0
2,1,2,175,5,17,4,ICNSYD,85,1,1,1,8.58,0
2,1,2,96,5,13,5,ICNSYD,85,1,0,1,8.58,0
1,1,2,21,5,13,3,ICNSYD,85,1,0,1,8.58,0
2,0,2,18,5,3,4,ICNSYD,85,1,1,1,8.58,0
1,1,2,1,5,22,5,ICNSYD,4,1,0,0,8.58,0
2,1,2,50,5,1,0,ICNSYD,85,1,1,0,8.58,0
1,1,2,260,5,14,1,ICNSYD,85,0,1,0,8.58,0
2,1,2,103,5,9,4,ICNSYD,85,0,0,0,8.58,0
2,1,2,128,5,2,5,ICNSYD,85,1,1,1,8.58,0
1,0,2,2,5,13,0,ICNSYD,4,1,1,1,8.58,0
2,1,2,138,5,13,5,ICNSYD,85,1,1,0,8.58,0
2,1,2,232,5,6,3,ICNSYD,71,0,1,0,8.58,0
2,1,2,32,5,10,3,ICNSYD,85,0,1,1,8.58,0
2,0,2,29,5,13,3,ICNSYD,85,1,0,0,8.58,0
1,1,2,73,5,11,4,ICNSYD,85,1,0,0,8.58,0
2,1,2,53,5,4,5,ICNSYD,85,1,1,1,8.58,0
1,1,2,88,5,14,6,ICNSYD,85,1,1,1,8.58,0
2,1,2,23,5,2,0,ICNSYD,85,1,0,0,8.58,0
2,1,2,238,5,5,4,ICNSYD,85,1,1,1,8.58,0
2,1,2,124,5,1,5,ICNSYD,85,1,1,0,8.58,0
1,0,2,25,5,10,3,ICNSYD,4,0,1,0,8.58,0
1,1,2,250,5,10,2,ICNSYD,85,0,1,1,8.58,0
1,1,2,38,5,14,3,ICNSYD,43,0,0,0,8.58,0
2,0,2,55,5,11,4,ICNSYD,4,1,1,1,8.58,0
1,0,2,23,5,23,1,ICNSYD,4,0,0,0,8.58,0
1,1,2,260,5,14,1,ICNSYD,85,0,1,0,8.58,0
2,0,2,70,5,8,1,ICNSYD,85,1,1,1,8.58,0
1,0,2,167,5,3,3,ICNSYD,4,1,0,1,8.58,0
2,1,2,47,5,14,2,ICNSYD,85,0,1,1,8.58,0
2,1,2,12,5,18,2,ICNSYD,85,1,0,1,8.58,0
2,1,2,8,5,2,4,ICNSYD,85,0,0,0,8.58,0
1,1,2,52,5,8,1,ICNSYD,85,1,0,1,8.58,0
2,0,2,105,5,10,6,ICNSYD,4,0,0,0,8.58,0
1,1,2,19,5,23,0,ICNSYD,4,0,0,0,8.58,0
3,1,2,70,5,23,4,ICNSYD,85,0,0,0,8.58,0
2,1,2,250,5,1,4,ICNSYD,85,0,0,0,8.58,0
1,1,2,55,5,14,0,ICNSYD,85,0,0,0,8.58,0
1,1,2,381,5,14,5,ICNSYD,85,0,0,0,8.58,0
2,1,2,178,5,12,6,ICNSYD,85,1,0,0,8.58,0
2,1,2,16,5,1,0,ICNSYD,4,0,0,0,8.58,0
1,1,2,37,5,5,1,ICNSYD,85,0,0,0,8.58,0
1,0,2,138,5,14,4,ICNSYD,4,0,1,0,8.58,0
1,1,2,42,5,7,5,ICNSYD,4,0,0,0,8.58,0
1,1,1,31,5,9,4,ICNSYD,85,1,0,1,8.58,0
1,1,2,9,5,1,5,ICNSYD,4,0,1,0,8.58,0
1,1,2,26,5,2,1,ICNSYD,85,1,0,0,8.58,0
2,1,2,133,5,1,4,ICNSYD,85,1,0,0,8.58,0
2,1,2,36,5,10,4,ICNSYD,4,0,0,1,8.58,0
1,1,2,32,5,14,1,ICNSYD,85,1,1,1,8.58,0
2,1,2,9,5,10,6,ICNSYD,4,1,1,0,8.58,0
1,1,2,47,5,16,5,ICNSYD,4,0,0,1,8.58,0
1,1,2,88,5,14,6,ICNSYD,85,1,1,1,8.58,0
2,1,2,157,5,13,1,ICNSYD,85,1,0,0,8.58,0
2,1,2,154,5,4,0,ICNSYD,85,1,0,0,8.58,0
1,1,2,221,5,3,6,ICNSYD,85,1,1,1,8.58,0
1,1,2,37,5,0,4,ICNSYD,85,0,0,0,8.58,0
1,0,2,34,5,0,1,ICNSYD,85,1,0,0,8.58,0
1,1,2,86,5,8,5,ICNSYD,85,1,0,0,8.58,0
1,0,2,40,5,14,6,ICNSYD,85,0,0,0,8.58,0
1,1,2,12,5,1,2,ICNSYD,4,0,0,0,8.58,0
1,0,2,8,5,3,6,ICNSYD,4,1,1,1,8.58,0
1,0,2,110,5,12,4,ICNSYD,85,0,0,1,8.58,0
1,1,2,27,5,4,1,ICNSYD,85,1,1,1,8.58,0
4,1,2,338,5,13,5,ICNSYD,85,0,0,0,8.58,0
3,0,2,204,5,4,4,ICNSYD,85,1,1,0,8.58,0
1,1,2,270,5,9,0,ICNSYD,85,1,0,0,8.58,0
1,1,2,95,5,12,2,ICNSYD,4,1,0,0,8.58,0
1,1,2,17,5,7,2,ICNSYD,17,0,0,0,8.58,0
2,1,2,42,5,12,3,ICNSYD,4,1,0,1,8.58,0
2,0,2,8,5,1,4,ICNTGG,51,1,0,1,6.62,0
1,1,2,189,5,6,6,ICNTGG,85,1,0,0,6.62,0
1,1,2,189,5,10,6,ICNTGG,85,1,0,0,6.62,0
1,1,2,27,5,16,2,ICNTGG,51,1,0,1,6.62,0
1,1,2,25,5,4,0,IKAMNL,71,0,0,1,8.15,0
1,1,2,3,5,6,6,IKAPVG,17,0,0,0,8.15,0
1,1,2,22,5,9,6,IKASIN,0,0,0,0,8.15,0
1,1,2,24,5,8,1,IKASIN,0,0,0,0,8.15,0
1,1,2,29,5,16,6,IKASIN,80,0,0,0,8.15,0
1,1,2,25,5,12,3,IKASIN,0,0,0,0,8.15,0
1,1,2,38,5,17,1,IKASIN,80,0,0,0,8.15,0
2,1,2,35,5,6,4,IKASIN,80,1,1,0,8.15,0
5,1,2,34,5,7,0,IKASUB,37,1,1,1,8.15,0
2,1,2,69,5,14,3,IKASZX,17,0,0,0,8.15,0
1,1,2,125,5,15,3,JEDJOG,37,0,1,1,9.5,0
2,1,2,6,5,13,4,JHBKIX,51,1,1,0,7.0,1
3,1,2,31,5,16,6,JHBKIX,51,1,1,1,7.0,1
3,1,2,19,5,15,5,JHBKIX,51,1,0,0,7.0,1
2,1,2,135,5,11,3,JHBKIX,51,0,0,1,7.0,1
2,0,2,77,5,14,1,JHBKIX,51,1,1,0,7.0,0
4,1,2,15,5,4,2,JHBKIX,51,1,0,1,7.0,1
3,1,2,104,5,15,4,JHBKIX,51,0,0,0,7.0,0
2,1,2,44,5,15,5,JHBKIX,43,1,0,1,7.0,0
1,0,2,51,5,15,1,JHBKIX,51,1,1,1,7.0,0
1,1,2,45,5,8,3,JHBKIX,51,1,1,1,7.0,1
4,1,2,24,5,17,1,JHBMEL,51,1,1,1,8.83,0
4,1,2,138,5,9,0,JHBMEL,51,1,1,1,8.83,1
2,1,2,0,5,14,6,JHBMEL,51,0,1,0,8.83,1
1,1,2,422,5,1,1,JHBMEL,51,0,0,0,8.83,0
2,1,2,422,5,1,1,JHBMEL,51,0,0,0,8.83,0
3,1,2,286,5,4,3,JHBMEL,51,1,1,1,8.83,0
1,1,2,57,5,11,2,JHBMEL,51,0,0,0,8.83,1
1,0,2,43,5,23,2,JHBMEL,51,1,0,0,8.83,0
1,1,2,17,5,12,4,JHBMEL,51,1,0,1,8.83,0
3,1,2,261,5,9,5,JHBMEL,51,1,1,1,8.83,0
2,1,2,138,5,9,0,JHBMEL,51,1,1,1,8.83,1
5,1,2,2,5,11,5,JHBMRU,51,1,1,1,7.42,0
3,0,2,238,5,3,0,JHBOOL,80,1,1,0,8.83,0
1,1,2,25,5,13,4,JHBOOL,4,1,0,0,8.83,0
1,1,2,2,5,1,4,JHBPEK,51,1,0,1,6.42,0
1,1,2,289,5,17,1,JHBPEK,51,1,0,1,6.42,0
3,1,2,270,5,16,3,JHBPEK,80,0,0,0,6.42,1
1,1,2,1,5,9,4,JHBPEK,51,1,0,0,6.42,0
2,1,2,87,5,11,5,JHBPEK,51,0,0,0,6.42,0
1,0,2,123,5,12,3,JHBPEK,51,1,0,1,6.42,1
4,1,2,28,5,5,3,JHBPUS,51,1,1,1,6.33,0
1,1,2,81,5,4,0,JHBPUS,51,1,1,1,6.33,1
1,1,2,7,5,11,1,JHBPUS,85,0,1,0,6.33,1
4,1,2,167,5,4,6,JHBPVG,51,1,0,0,5.33,1
3,1,2,11,5,6,4,JHBPVG,17,1,0,0,5.33,1
4,1,2,74,5,15,6,JHBPVG,51,1,0,0,5.33,1
1,1,2,28,5,12,0,JHBPVG,17,1,0,0,5.33,0
2,1,2,19,5,7,0,JHBPVG,51,1,1,1,5.33,1
6,1,2,39,5,0,3,JHBPVG,17,1,0,1,5.33,0
1,1,2,82,5,15,2,JHBPVG,51,0,0,0,5.33,0
3,1,2,217,5,23,2,JHBPVG,51,1,1,1,5.33,0
2,0,2,61,5,23,6,JHBSYD,51,1,1,1,8.58,1
2,0,2,53,5,4,3,JHBSYD,51,1,0,0,8.58,0
2,1,2,221,5,10,3,JHBSYD,4,0,0,0,8.58,0
1,1,2,53,5,16,4,JHBSYD,51,1,1,1,8.58,1
1,1,2,32,5,2,4,JHBSYD,51,1,0,0,8.58,1
2,1,2,242,5,5,3,JHBTPE,51,1,0,0,4.67,1
2,1,2,93,5,2,6,JHBTPE,51,1,0,0,4.67,1
5,1,2,98,5,13,6,JHBTPE,51,1,1,0,4.67,0
2,1,2,38,5,8,3,JHBTPE,51,1,0,0,4.67,0
1,1,2,1,5,10,5,JHBTPE,51,1,0,0,4.67,0
2,0,2,317,5,11,3,JHBTPE,80,1,0,1,4.67,1
1,1,2,60,5,7,2,JHBTPE,51,1,0,0,4.67,1
4,0,2,77,5,7,0,JHBTPE,51,1,1,1,4.67,0
2,1,2,323,5,11,1,JHBTPE,51,1,0,1,4.67,1
2,1,2,323,5,11,1,JHBTPE,51,1,0,1,4.67,1
1,1,2,6,5,9,0,JHBTPE,91,1,1,1,4.67,0
2,1,2,323,5,11,1,JHBTPE,51,1,0,1,4.67,1
7,1,2,120,5,15,2,JHBTPE,51,1,1,1,4.67,0
5,1,2,78,5,3,5,JHBTPE,51,1,0,1,4.67,1
4,1,2,364,5,16,6,JHBTPE,51,1,1,0,4.67,1
1,1,2,235,5,14,5,JHBTPE,51,0,0,0,4.67,0
4,1,2,63,5,2,4,JHBTPE,51,1,1,1,4.67,1
2,1,2,238,5,2,2,JHBTPE,51,0,0,0,4.67,0
2,1,2,364,5,15,3,JHBTPE,51,1,0,0,4.67,0
2,1,2,263,5,2,6,JHBTPE,51,1,1,1,4.67,0
2,1,2,19,5,3,3,JHBTPE,51,1,0,0,4.67,1
1,0,2,9,5,4,2,JHBTPE,91,0,0,0,4.67,0
1,1,2,87,5,13,3,JHBTPE,51,0,0,0,4.67,0
1,1,2,239,5,16,0,JHBTPE,51,0,0,0,4.67,0
2,1,2,105,5,16,4,JHBTPE,51,1,1,0,4.67,1
2,0,2,20,5,4,3,JHBTPE,51,1,1,1,4.67,0
1,1,2,80,5,18,2,JHBTPE,51,1,0,1,4.67,0
2,1,2,140,5,12,6,JHBTPE,51,0,1,1,4.67,0
1,1,2,140,5,12,6,JHBTPE,51,0,1,1,4.67,0
1,0,2,13,5,2,0,JHBWUH,51,0,0,0,5.13,0
2,1,2,3,5,2,0,JHBWUH,51,1,0,1,5.13,0
2,1,2,57,5,4,0,JOGKIX,0,1,1,1,7.0,0
2,1,2,21,5,10,5,JOGKIX,37,1,0,1,7.0,0
1,1,2,23,5,2,0,JOGKIX,43,1,0,0,7.0,0
1,1,2,114,5,3,6,JOGKIX,43,0,0,1,7.0,0
4,1,2,256,5,13,0,JOGKIX,37,1,1,1,7.0,1
1,1,2,37,5,8,5,JOGKIX,37,0,0,0,7.0,0
1,1,2,55,5,11,3,JOGKIX,43,1,1,0,7.0,0
1,1,2,208,5,8,3,JOGKIX,43,0,0,0,7.0,0
1,1,2,412,5,16,6,JOGKIX,37,0,0,1,7.0,0
1,1,2,370,5,6,3,JOGKIX,37,0,0,0,7.0,0
1,0,2,69,5,5,1,JOGKIX,37,1,1,1,7.0,1
1,1,2,10,5,4,6,JOGKIX,37,0,0,1,7.0,0
1,1,2,37,5,12,4,JOGKIX,43,1,1,1,7.0,0
1,1,2,17,5,0,3,JOGMEL,4,1,1,1,8.83,0
2,1,2,15,5,4,4,JOGMEL,37,1,1,1,8.83,0
1,1,2,24,5,10,6,JOGMEL,37,1,0,0,8.83,0
3,1,2,62,5,12,5,JOGOOL,37,1,1,1,8.83,1
2,1,2,199,5,1,3,JOGPVG,17,0,0,0,5.33,0
1,1,2,19,5,4,4,JOGPVG,37,1,1,1,5.33,0
1,1,2,92,5,4,6,JOGPVG,17,0,0,0,5.33,0
2,1,2,170,5,2,1,JOGPVG,91,0,0,0,5.33,1
2,1,2,19,5,9,0,JOGPVG,17,0,0,0,5.33,0
1,1,2,19,5,3,4,JOGPVG,37,1,1,1,5.33,0
1,1,2,19,5,4,5,JOGSYD,37,0,0,0,8.58,0
1,1,2,67,5,11,2,JOGSYD,4,0,0,0,8.58,0
1,1,2,34,5,23,0,JOGSYD,4,1,1,1,8.58,0
2,1,2,125,5,8,4,JOGTPE,91,1,0,1,4.67,0
1,1,2,85,5,1,6,JOGTPE,91,0,0,0,4.67,0
1,1,2,114,5,8,5,JOGTPE,91,0,0,0,4.67,0
6,0,2,379,5,5,6,JOGTPE,37,1,1,0,4.67,0
1,1,2,121,5,3,1,JOGTPE,91,1,1,1,4.67,0
1,1,2,2,5,5,1,JOGTPE,91,1,1,1,4.67,0
1,0,2,256,5,7,1,JOGTPE,91,0,1,1,4.67,0
1,1,2,123,5,14,2,JOGTPE,91,1,0,0,4.67,0
1,0,2,8,5,2,5,JOGTPE,91,0,0,0,4.67,0
1,1,2,125,5,14,4,JOGTPE,91,1,0,0,4.67,0
5,1,2,396,5,11,3,JOGTPE,37,0,0,0,4.67,0
1,1,2,123,5,14,2,JOGTPE,91,1,0,0,4.67,0
6,1,2,42,5,16,4,JOGTPE,91,1,0,0,4.67,0
1,1,2,23,5,11,1,JOGTPE,91,0,0,0,4.67,0
2,1,2,325,5,16,3,KBRKIX,43,0,0,0,7.0,0
1,0,2,108,5,15,2,KBRKIX,51,1,1,0,7.0,0
1,1,2,25,5,7,5,KBRKIX,51,1,1,1,7.0,1
1,1,2,163,5,16,4,KBRKIX,51,1,0,0,7.0,1
8,1,2,286,5,13,1,KBRKIX,43,0,0,1,7.0,0
1,0,2,16,5,12,4,KBRKIX,51,0,0,0,7.0,1
1,1,2,22,5,23,5,KBRKIX,51,1,1,0,7.0,0
1,1,2,44,5,11,0,KBRMEL,51,1,0,0,8.83,1
1,0,2,101,5,9,1,KBRMEL,4,0,0,0,8.83,0
1,1,2,5,5,4,6,KBRMEL,4,0,1,0,8.83,0
2,1,2,2,5,2,2,KBRMEL,4,0,1,0,8.83,0
2,1,2,20,5,15,2,KBRPEK,17,0,0,0,6.42,0
2,1,2,8,5,12,3,KBRPEK,0,1,0,0,6.42,0
2,1,2,17,5,11,4,KBRPEK,17,1,1,1,6.42,1
2,0,2,63,5,1,4,KBRPER,51,1,0,1,5.62,0
1,0,2,113,5,8,6,KBRPER,51,1,0,0,5.62,0
4,1,2,177,5,2,5,KBRPER,51,1,0,0,5.62,0
2,1,2,23,5,9,3,KBRPUS,51,0,0,0,6.33,1
2,1,2,57,5,12,5,KBRPVG,17,1,0,0,5.33,1
1,0,2,9,5,13,0,KBRPVG,17,0,0,1,5.33,0
2,1,2,31,5,2,2,KBRSYD,4,1,0,1,8.58,0
1,1,2,238,5,9,6,KBRTPE,51,1,0,1,4.67,1
1,1,2,40,5,5,2,KBRTPE,91,0,0,1,4.67,1
2,1,2,91,5,13,6,KBRTPE,51,1,0,1,4.67,1
1,1,2,102,5,9,3,KBRTPE,91,0,0,0,4.67,0
5,1,2,240,5,6,1,KBRTPE,51,1,1,1,4.67,1
4,0,2,14,5,1,3,KBVKIX,43,1,1,1,7.0,0
2,1,2,398,5,21,3,KBVKIX,43,1,0,0,7.0,0
3,1,2,185,5,14,1,KBVKIX,43,1,1,1,7.0,0
1,0,2,250,5,7,5,KBVKIX,43,0,0,0,7.0,0
2,1,2,359,5,2,6,KBVKIX,43,1,0,0,7.0,0
2,1,2,44,5,1,4,KBVKIX,43,1,0,0,7.0,0
2,1,2,4,5,5,2,KBVKIX,43,1,0,0,7.0,0
2,1,2,123,5,17,2,KBVKIX,43,1,1,0,7.0,0
1,1,2,32,5,8,4,KBVMEL,103,1,0,1,8.83,0
2,1,2,63,5,9,5,KBVMEL,4,1,0,0,8.83,0
3,1,2,48,5,14,0,KBVPEK,17,0,0,0,6.42,0
2,1,2,247,5,6,3,KBVPEK,17,0,0,0,6.42,0
2,1,2,13,5,14,4,KBVPEK,17,0,0,0,6.42,0
3,1,2,53,5,16,5,KBVPEK,17,1,0,0,6.42,0
1,0,2,4,5,5,4,KBVPEK,17,1,0,0,6.42,0
2,1,2,30,5,0,6,KBVPEK,17,0,0,0,6.42,1
2,1,2,55,5,11,4,KBVPEK,17,0,0,0,6.42,0
3,0,2,13,5,15,4,KBVPEK,17,1,0,0,6.42,0
1,1,2,13,5,5,0,KBVPEK,101,1,0,0,6.42,1
2,0,2,19,5,1,5,KBVPEK,17,1,1,1,6.42,1
8,1,2,56,5,15,3,KBVPEK,17,1,0,0,6.42,1
8,0,2,14,5,4,0,KBVPEK,17,0,0,0,6.42,0
2,1,2,25,5,12,0,KBVPEK,17,0,1,0,6.42,0
1,0,2,6,5,20,5,KBVPEK,17,0,1,0,6.42,1
2,1,2,62,5,2,0,KBVPEK,17,1,1,1,6.42,1
2,1,2,49,5,2,0,KBVPEK,17,1,0,0,6.42,0
2,1,2,10,5,3,3,KBVPEK,17,1,0,0,6.42,0
3,1,2,53,5,7,3,KBVPEK,17,0,0,0,6.42,0
2,1,2,36,5,16,5,KBVPEK,17,1,0,0,6.42,0
2,1,2,55,5,23,2,KBVPER,51,1,0,0,5.62,0
2,1,2,38,5,13,6,KBVPER,4,1,1,1,5.62,0
2,1,2,137,5,5,2,KBVPER,4,0,0,0,5.62,0
2,0,2,15,5,20,1,KBVPER,4,0,1,0,5.62,0
2,1,2,128,5,23,3,KBVPER,4,1,0,0,5.62,0
2,1,2,123,5,13,2,KBVPER,4,0,0,0,5.62,0
2,1,2,61,5,11,2,KBVPER,4,0,0,1,5.62,0
2,1,2,49,5,6,6,KBVPER,4,0,1,1,5.62,0
1,1,2,41,5,5,6,KBVPER,4,1,0,0,5.62,1
2,1,2,71,5,0,4,KBVPVG,17,1,0,1,5.33,1
2,1,2,175,5,0,6,KBVPVG,17,0,0,0,5.33,0
1,1,2,35,5,2,6,KBVPVG,17,1,0,0,5.33,0
1,1,2,54,5,3,2,KBVPVG,17,1,0,1,5.33,1
5,0,2,49,5,12,4,KBVPVG,17,1,0,0,5.33,0
1,1,2,168,5,9,6,KBVPVG,17,0,0,0,5.33,1
2,1,2,27,5,1,5,KBVPVG,17,1,0,1,5.33,1
2,1,2,42,5,15,3,KBVPVG,17,1,0,0,5.33,0
3,1,2,64,5,13,6,KBVPVG,17,1,1,1,5.33,0
2,1,2,46,5,15,2,KBVPVG,17,0,0,0,5.33,0
2,1,2,15,5,5,3,KBVPVG,17,1,1,1,5.33,0
2,1,2,81,5,4,5,KBVPVG,17,0,0,0,5.33,1
4,1,2,37,5,5,0,KBVPVG,17,1,0,0,5.33,1
2,0,2,15,5,9,5,KBVPVG,17,0,0,0,5.33,0
1,1,2,24,5,13,3,KBVPVG,80,0,0,0,5.33,0
1,1,2,17,5,7,6,KBVPVG,17,0,0,0,5.33,0
1,0,2,71,5,14,0,KBVPVG,17,0,0,0,5.33,0
3,1,2,50,5,10,1,KBVPVG,80,0,0,0,5.33,0
1,1,2,2,5,13,0,KBVPVG,101,0,0,0,5.33,1
2,0,2,343,5,9,3,KBVPVG,17,0,0,0,5.33,0
7,1,2,33,5,8,1,KBVPVG,17,1,1,1,5.33,0
1,0,2,22,5,12,2,KBVPVG,17,0,0,0,5.33,0
7,0,2,14,5,14,1,KBVPVG,17,1,0,0,5.33,0
1,0,2,25,5,18,4,KBVPVG,101,0,0,0,5.33,0
1,0,2,39,5,12,1,KBVPVG,17,1,0,0,5.33,1
2,1,2,62,5,2,4,KBVPVG,17,1,0,0,5.33,0
2,1,2,16,5,3,3,KBVPVG,17,0,0,0,5.33,0
3,1,2,290,5,12,4,KBVPVG,17,0,0,0,5.33,0
2,1,2,29,5,4,4,KBVPVG,34,1,0,0,5.33,0
3,1,2,15,5,8,6,KBVPVG,17,1,0,0,5.33,0
1,0,2,6,5,19,0,KBVPVG,17,0,0,0,5.33,0
6,1,2,49,5,10,0,KBVPVG,17,1,0,0,5.33,0
4,1,2,41,5,6,0,KBVPVG,17,1,0,0,5.33,0
9,1,2,19,5,5,6,KBVPVG,17,1,0,0,5.33,0
3,1,2,22,5,6,6,KBVPVG,17,1,0,0,5.33,0
4,1,2,312,5,11,4,KBVPVG,17,0,0,1,5.33,0
1,1,2,59,5,5,5,KBVSYD,4,0,0,0,8.58,0
1,1,2,48,5,5,3,KBVSYD,4,1,1,0,8.58,0
1,1,2,23,5,1,6,KBVSYD,4,0,0,0,8.58,0
1,1,2,37,5,9,3,KBVTPE,91,0,0,1,4.67,0
1,1,2,55,5,8,4,KBVTPE,91,1,1,0,4.67,0
1,1,2,1,5,2,4,KBVTPE,91,1,0,1,4.67,0
1,1,2,37,5,9,3,KBVTPE,91,0,0,1,4.67,0
2,0,2,36,5,13,4,KBVTPE,91,0,0,0,4.67,0
1,1,2,1,5,10,3,KBVTPE,91,0,0,0,4.67,0
3,1,2,68,5,12,3,KBVWUH,17,1,1,1,5.13,0
2,1,2,109,5,3,1,KBVXIY,17,0,0,0,5.0,1
1,1,2,35,5,11,1,KBVXIY,17,0,0,0,5.0,0
3,1,2,248,5,1,5,KBVXIY,34,1,0,1,5.0,0
1,1,2,247,5,7,6,KBVXIY,17,0,1,1,5.0,0
2,1,2,30,5,12,3,KCHKIX,51,1,1,1,7.0,0
1,1,2,1,5,7,5,KCHKIX,51,1,1,0,7.0,1
9,1,2,284,5,11,4,KCHKIX,51,0,0,0,7.0,0
4,1,2,34,5,15,0,KCHKIX,51,1,1,0,7.0,0
2,1,2,11,5,15,5,KCHKIX,43,1,1,0,7.0,1
8,1,2,93,5,7,1,KCHKIX,51,1,1,0,7.0,1
1,1,2,64,5,20,4,KCHKIX,43,1,0,1,7.0,0
1,0,2,0,5,5,6,KCHMEL,4,1,0,0,8.83,0
1,1,2,34,5,13,5,KCHMEL,80,0,0,0,8.83,0
3,0,2,148,5,5,2,KCHMEL,51,1,0,0,8.83,0
4,1,2,118,5,3,6,KCHMEL,4,1,1,0,8.83,0
1,1,2,134,5,23,5,KCHMEL,4,1,1,1,8.83,0
4,1,2,11,5,9,1,KCHMEL,51,1,1,1,8.83,1
2,0,2,101,5,13,1,KCHMEL,51,1,1,1,8.83,1
2,1,2,321,5,5,3,KCHMEL,51,1,0,0,8.83,1
2,1,2,87,5,13,5,KCHMEL,4,1,0,0,8.83,0
3,1,2,120,5,12,4,KCHMEL,51,1,0,0,8.83,1
1,1,2,1,5,13,5,KCHMEL,51,0,1,0,8.83,0
1,1,2,2,5,13,3,KCHMEL,51,1,1,0,8.83,0
2,1,2,38,5,3,2,KCHMEL,51,0,0,0,8.83,1
1,1,2,161,5,10,5,KCHMEL,4,1,1,0,8.83,0
1,1,2,16,5,19,6,KCHMEL,4,1,1,1,8.83,0
1,1,2,46,5,7,0,KCHMEL,4,1,0,0,8.83,0
1,1,2,92,5,4,3,KCHMEL,4,1,0,0,8.83,0
1,1,2,25,5,12,2,KCHMEL,4,1,1,0,8.83,1
1,1,2,28,5,11,4,KCHMEL,4,0,1,0,8.83,0
1,1,2,433,5,2,1,KCHMEL,51,1,1,1,8.83,0
2,0,2,17,5,22,1,KCHMEL,4,1,0,0,8.83,0
1,1,2,23,5,12,1,KCHMEL,51,1,1,1,8.83,0
5,1,2,140,5,23,6,KCHOOL,51,1,1,1,8.83,0
2,1,2,27,5,5,1,KCHOOL,51,1,1,1,8.83,0
1,1,2,232,5,7,5,KCHOOL,51,1,0,1,8.83,0
2,1,2,13,5,13,1,KCHOOL,4,1,0,0,8.83,0
1,1,2,104,5,5,0,KCHOOL,4,0,0,0,8.83,1
4,1,2,126,5,7,2,KCHOOL,51,1,0,1,8.83,0
2,1,2,350,5,7,6,KCHOOL,51,1,1,0,8.83,1
5,1,2,140,5,12,6,KCHOOL,51,1,0,1,8.83,0
1,1,2,36,5,8,5,KCHOOL,4,0,0,1,8.83,0
2,1,2,16,5,0,3,KCHOOL,51,1,0,0,8.83,1
1,1,2,5,5,6,4,KCHOOL,51,1,1,1,8.83,0
1,1,2,14,5,11,1,KCHOOL,51,1,1,0,8.83,1
4,1,2,140,5,10,6,KCHOOL,51,1,0,1,8.83,0
2,1,2,238,5,11,0,KCHPEK,51,0,0,0,6.42,0
1,1,2,14,5,5,6,KCHPEK,51,0,1,0,6.42,1
1,0,2,323,5,14,5,KCHPEK,51,0,0,0,6.42,0
2,1,2,22,5,8,5,KCHPEK,51,1,1,0,6.42,1
1,1,2,2,5,2,4,KCHPEK,17,1,1,1,6.42,0
1,0,2,39,5,3,0,KCHPEK,51,0,0,0,6.42,0
1,1,2,412,5,9,3,KCHPEK,51,0,0,0,6.42,0
2,1,2,113,5,6,1,KCHPEK,51,1,1,1,6.42,0
2,1,2,173,5,2,0,KCHPER,51,1,0,0,5.62,0
2,1,2,38,5,7,4,KCHPER,51,1,1,0,5.62,1
1,1,2,41,5,7,6,KCHPER,51,1,1,1,5.62,1
