NumeroDePasajeros,CanalDeVenta,TipoDeViaje,ClientePotencial,Estadia,HorarioDelVuelo,DiaDelVuelo,Ruta,OrigenReserva,EquipajeExtra,AsientosPreferido,QuiereComidaEnVuelo,DuracionDelVuelo,ReservaCompleta
1,1,2,22,6,17,5,293,4,0,0,1,5,0
1,1,2,66,6,1,5,293,4,0,1,0,5,0
1,1,2,2,6,11,1,293,4,1,1,1,5,0
1,0,2,6,6,8,6,293,4,0,1,0,5,0
1,1,2,35,6,1,6,293,4,0,0,1,5,1
1,1,2,3,6,12,2,293,93,0,0,0,5,0
1,0,2,177,6,5,1,293,4,1,0,1,5,0
1,1,2,17,6,10,2,293,4,0,0,1,5,0
1,1,2,17,6,8,0,293,4,0,0,1,5,0
1,1,2,12,6,0,4,293,4,0,1,0,5,0
1,0,2,28,6,3,5,293,4,0,1,0,5,0
2,1,2,38,6,12,4,293,4,1,0,0,5,0
1,1,2,29,6,5,5,293,93,0,0,0,5,0
1,1,2,260,6,16,6,293,4,0,0,0,5,0
1,1,2,210,6,13,5,293,4,0,0,0,5,0
1,1,2,75,6,14,1,293,93,0,0,0,5,0
2,1,2,65,6,9,3,293,4,1,0,0,5,0
1,0,2,15,6,4,1,293,93,0,1,0,5,0
2,1,2,57,6,5,3,293,4,0,1,0,5,0
1,1,2,15,6,10,5,293,4,0,0,0,5,0
1,1,2,13,6,13,4,293,93,1,0,0,5,0
2,1,2,150,6,14,3,293,4,1,0,1,5,0
1,1,2,34,6,18,0,293,93,0,1,0,5,0
1,1,2,46,6,14,4,293,4,0,0,0,5,0
1,1,2,10,6,16,3,293,4,0,0,0,5,0
1,1,2,1,6,5,1,293,4,0,0,1,5,0
1,0,2,2,6,13,3,293,4,0,0,0,5,0
2,0,2,63,6,12,0,293,4,1,0,1,5,0
1,1,2,33,6,9,0,293,4,1,0,0,5,0
1,1,2,13,6,2,4,293,4,0,0,1,5,0
1,1,2,6,6,17,5,293,90,0,0,0,5,0
2,1,2,44,6,0,3,293,4,1,1,1,5,0
1,1,2,103,6,2,0,293,4,1,1,0,5,0
1,0,2,70,6,5,5,293,4,0,1,0,5,0
1,1,2,27,6,22,0,293,4,0,1,1,5,0
2,1,2,63,6,13,2,293,4,1,0,1,5,0
1,1,2,27,6,1,0,293,4,0,1,0,5,0
1,1,2,48,6,0,0,293,4,0,0,0,5,0
1,1,2,46,6,7,0,293,4,0,0,0,5,0
1,1,2,46,6,1,6,293,4,0,0,0,5,0
1,1,2,21,6,1,1,293,4,0,1,1,5,0
1,1,2,59,6,17,2,294,93,0,0,0,6,0
1,1,2,14,6,14,6,294,85,0,0,0,6,0
1,1,2,258,6,0,5,294,85,0,0,1,6,0
3,1,2,221,6,6,3,294,93,1,0,0,6,0
2,1,2,72,6,0,0,294,85,1,0,0,6,0
1,0,2,1,6,0,0,294,93,0,0,0,6,0
1,0,2,59,6,14,3,294,85,0,0,0,6,0
1,1,2,52,6,2,4,294,85,0,0,0,6,0
3,0,2,21,6,11,0,294,85,0,0,0,6,0
1,0,2,43,6,13,2,294,85,0,0,0,6,0
4,1,2,77,6,16,6,294,85,1,0,0,6,0
3,1,2,51,6,12,5,294,85,1,0,0,6,0
1,1,2,36,6,10,1,294,93,0,0,0,6,0
2,1,2,52,6,9,1,294,85,1,0,1,6,0
9,1,2,268,6,18,2,294,85,1,0,1,6,0
1,1,2,95,6,12,2,295,17,0,0,0,5,1
2,0,2,16,6,11,2,295,17,1,0,0,5,0
2,1,2,41,6,14,2,295,17,1,0,0,5,0
1,0,2,255,6,6,4,295,17,0,0,0,5,0
1,1,2,13,6,7,4,295,93,0,0,0,5,0
1,1,2,15,6,9,1,295,91,0,0,0,5,0
2,0,2,248,6,11,4,295,17,0,0,0,5,0
1,1,2,39,6,9,3,296,93,0,0,0,8,0
1,0,2,10,6,5,4,296,4,0,0,0,8,0
4,1,2,65,6,18,1,296,93,1,0,0,8,1
1,1,2,209,6,10,2,296,93,0,0,0,8,1
1,1,2,103,6,0,4,296,93,1,0,0,8,0
1,1,2,57,6,4,0,296,4,1,0,0,8,0
1,0,2,82,6,15,4,296,4,0,0,0,8,0
2,1,2,58,6,1,2,296,4,1,1,0,8,0
2,0,2,25,6,14,0,296,4,1,1,1,8,0
1,0,2,80,6,9,0,296,4,1,0,0,8,0
1,1,2,72,6,10,4,296,93,1,1,1,8,0
3,0,2,394,6,7,3,296,93,0,0,0,8,0
2,1,2,167,6,3,0,296,93,1,0,1,8,0
1,1,2,38,6,4,2,296,4,1,1,1,8,1
1,1,2,353,6,2,4,296,4,0,0,1,8,0
2,1,2,45,6,10,1,296,4,0,0,0,8,0
1,1,2,197,6,17,3,296,93,1,1,0,8,0
1,1,2,334,6,13,0,296,4,0,1,1,8,0
1,1,2,11,6,9,5,296,4,1,1,0,8,1
1,1,2,2,6,7,0,296,4,0,0,1,8,0
1,1,2,20,6,8,2,296,4,0,0,0,8,0
1,1,2,268,6,12,1,296,93,1,0,1,8,1
1,1,2,186,6,23,4,296,4,1,0,0,8,0
1,1,2,19,6,7,6,296,4,0,0,0,8,0
1,1,2,19,6,13,0,296,4,0,1,0,8,0
1,1,2,13,6,2,2,296,4,0,1,0,8,0
1,1,2,83,6,9,0,296,4,1,0,1,8,0
1,1,2,17,6,18,1,296,93,1,0,0,8,0
2,1,2,212,6,18,3,296,93,1,0,0,8,1
1,1,2,37,6,4,2,296,4,1,0,0,8,0
1,1,2,39,6,14,4,296,4,0,0,1,8,0
1,1,2,5,6,10,2,296,93,1,1,0,8,0
1,1,2,37,6,9,6,296,4,1,0,0,8,0
1,1,2,45,6,2,1,296,4,0,0,0,8,0
2,1,2,21,6,1,6,296,4,0,0,0,8,0
4,1,2,421,6,14,5,296,93,1,0,0,8,0
3,1,2,177,6,8,4,296,4,1,0,1,8,0
1,1,2,30,6,10,0,296,4,1,1,1,8,0
2,0,2,15,6,16,5,296,93,1,0,1,8,0
1,0,2,146,6,17,5,296,93,1,0,0,8,0
3,1,2,15,6,9,0,296,4,0,0,0,8,0
1,1,2,50,6,15,6,296,4,0,0,1,8,0
2,1,2,185,6,13,6,296,4,0,1,1,8,0
3,1,2,310,6,13,3,296,93,1,0,0,8,1
4,0,2,316,6,12,6,296,93,1,0,1,8,0
1,1,2,6,6,3,4,296,93,0,0,0,8,1
2,1,2,19,6,5,0,296,93,0,0,0,8,0
2,1,2,77,6,16,0,296,100,1,1,0,8,0
2,0,2,0,6,4,1,296,4,0,0,0,8,0
1,1,2,53,6,7,6,296,4,1,0,0,8,0
2,1,2,101,6,6,1,296,4,0,0,1,8,0
2,1,2,34,6,8,0,296,100,1,0,0,8,0
2,1,2,217,6,5,5,296,93,0,0,1,8,1
2,1,2,39,6,13,0,296,4,1,0,0,8,0
1,1,2,117,6,13,0,296,4,1,1,0,8,0
1,1,2,203,6,12,5,296,4,1,0,0,8,0
1,1,2,153,6,11,6,296,4,1,1,1,8,0
3,1,2,187,6,21,0,296,59,1,1,0,8,1
1,1,2,79,6,6,0,296,93,1,0,0,8,0
2,1,2,389,6,14,5,296,93,1,0,1,8,0
1,1,2,32,6,17,0,297,91,0,0,0,4,0
2,0,2,240,6,17,2,297,93,0,0,0,4,0
1,1,2,205,6,6,4,297,93,0,0,0,4,1
4,1,2,110,6,12,3,297,91,1,0,1,4,0
1,1,2,44,6,16,1,297,91,1,0,0,4,0
1,1,2,207,6,3,0,297,91,1,0,0,4,0
1,0,2,111,6,11,6,297,93,0,0,0,4,0
2,1,2,208,6,12,4,297,91,1,0,0,4,0
1,1,2,106,6,13,0,297,91,1,0,0,4,0
1,1,2,381,6,9,3,297,93,1,0,0,4,1
1,1,2,5,6,5,1,297,91,0,0,0,4,0
5,1,2,11,6,7,3,297,93,1,0,0,4,0
5,1,2,37,6,15,4,297,91,0,0,0,4,0
1,1,2,24,6,16,5,298,17,1,1,1,5,0
3,1,2,47,6,6,1,298,17,1,0,1,5,1
1,1,2,200,6,15,5,298,17,1,0,1,5,1
1,1,2,202,6,16,3,298,17,1,0,1,5,1
3,1,2,69,6,3,3,298,17,1,0,1,5,0
2,1,2,89,6,8,1,298,17,1,0,0,5,1
2,1,2,114,6,4,2,298,17,1,0,0,5,0
2,1,2,28,6,12,1,298,17,0,0,1,5,0
4,1,2,331,6,14,4,298,17,0,0,0,5,1
2,1,2,160,6,17,3,298,17,1,0,0,5,0
1,1,2,177,6,6,4,298,101,0,0,0,5,1
3,1,2,53,6,3,1,298,17,1,0,0,5,0
2,1,2,65,6,10,1,298,17,1,0,1,5,0
3,0,2,39,6,10,2,298,17,0,1,1,5,0
2,1,2,116,6,19,2,298,17,0,0,0,5,0
2,0,2,87,6,5,0,298,17,1,0,1,5,1
3,0,2,23,6,5,4,298,17,1,0,0,5,0
2,1,2,22,6,13,0,298,17,1,1,1,5,0
2,1,2,199,6,12,6,298,17,1,0,0,5,1
2,0,2,259,6,15,2,298,17,0,0,0,5,0
1,0,2,44,6,5,4,298,17,1,1,1,5,1
2,1,2,113,6,1,4,298,17,1,0,0,5,0
2,1,2,34,6,4,2,298,17,1,0,0,5,0
4,1,2,231,6,11,1,298,17,0,0,0,5,0
1,1,2,212,6,2,1,298,17,0,0,0,5,0
2,1,2,33,6,11,0,298,101,0,0,1,5,1
1,0,2,250,6,11,1,298,17,0,0,0,5,0
3,1,2,44,6,3,1,298,17,0,1,0,5,0
1,1,2,26,6,3,1,298,17,1,0,1,5,1
3,1,2,377,6,14,3,298,17,0,0,0,5,0
4,1,2,66,6,7,6,298,17,1,1,1,5,0
1,1,2,114,6,4,2,298,17,0,0,0,5,0
1,1,2,231,6,11,1,298,17,0,0,0,5,0
3,1,2,196,6,13,0,298,17,1,0,0,5,0
2,1,2,101,6,3,3,298,17,1,0,0,5,1
2,1,2,31,6,14,6,298,17,1,1,1,5,1
2,1,2,63,6,16,2,298,17,0,0,0,5,0
3,0,2,34,6,4,4,298,17,1,0,0,5,0
6,1,2,33,6,9,6,298,17,1,0,0,5,0
5,0,2,29,6,4,5,298,17,1,1,1,5,0
6,1,2,81,6,4,1,298,17,0,0,0,5,0
8,1,2,229,6,13,1,298,17,0,0,0,5,0
1,1,2,12,6,15,1,298,17,1,1,1,5,1
5,1,2,74,6,3,2,298,17,1,0,1,5,0
2,1,2,121,6,6,1,298,17,1,0,0,5,1
1,1,2,83,6,2,4,298,17,1,0,0,5,0
1,1,2,62,6,1,3,298,17,1,0,1,5,1
2,1,2,38,6,12,5,298,17,1,0,1,5,1
2,1,2,13,6,15,4,298,17,0,0,0,5,0
4,1,2,387,6,8,1,298,17,1,0,0,5,1
3,1,2,166,6,22,6,298,17,1,0,1,5,0
1,1,2,24,6,15,5,298,17,0,0,0,5,0
4,1,2,337,6,13,5,298,17,1,0,1,5,1
1,1,2,228,6,2,5,298,17,0,0,0,5,0
2,1,2,73,6,2,6,298,17,1,0,1,5,0
5,1,2,49,6,3,1,298,17,1,0,1,5,0
4,1,2,45,6,5,5,298,17,0,0,1,5,0
3,1,2,249,6,15,1,298,0,0,0,0,5,0
1,1,2,114,6,11,6,298,17,0,0,1,5,1
2,0,2,68,6,13,1,298,17,1,1,0,5,0
2,0,2,337,6,11,4,298,17,1,0,0,5,1
2,1,2,229,6,13,1,298,17,0,0,0,5,0
4,0,2,50,6,13,3,298,17,1,0,0,5,1
2,1,2,342,6,10,5,298,17,0,0,0,5,0
2,1,2,126,6,11,2,298,17,1,1,1,5,1
2,1,2,56,6,2,2,298,101,0,1,0,5,0
5,1,2,109,6,9,2,298,17,1,0,0,5,1
1,1,2,73,6,10,6,298,34,0,0,1,5,0
2,1,2,120,6,14,5,298,17,1,1,1,5,1
2,1,2,75,6,6,1,298,17,0,0,0,5,0
2,1,2,228,6,2,5,298,17,0,0,0,5,0
2,1,2,43,6,13,4,298,37,1,0,1,5,1
1,1,2,212,6,1,1,298,17,0,0,0,5,0
3,0,2,16,6,12,2,299,43,1,0,0,7,0
2,1,2,132,6,8,3,299,43,1,0,0,7,1
3,1,2,58,6,11,6,299,43,0,0,1,7,0
1,1,2,65,6,3,5,299,43,1,1,0,7,1
1,1,2,49,6,7,2,299,43,1,1,1,7,0
2,1,2,37,6,13,2,299,43,0,0,0,7,0
1,1,2,27,6,4,2,299,43,1,0,0,7,0
1,1,2,84,6,5,2,299,43,0,0,0,7,0
2,1,2,18,6,0,1,299,43,0,0,1,7,0
2,1,2,8,6,0,0,299,37,1,1,0,7,0
8,1,2,54,6,12,6,299,43,1,0,0,7,0
1,1,2,12,6,13,5,299,43,1,0,0,7,0
2,1,2,44,6,5,1,299,43,0,0,1,7,0
1,1,2,101,6,12,0,299,43,0,1,0,7,0
2,1,2,65,6,6,2,299,43,0,0,0,7,0
1,1,2,129,6,15,6,299,43,1,1,1,7,1
1,1,2,42,6,4,1,299,37,1,1,0,7,0
1,0,2,369,6,22,1,299,43,1,1,1,7,1
4,1,2,75,6,8,0,299,43,1,1,1,7,0
1,1,2,53,6,5,2,299,37,1,0,0,7,0
2,1,2,48,6,15,3,299,43,0,1,0,7,0
1,0,2,4,6,10,2,299,37,1,0,0,7,0
2,1,2,83,6,13,0,299,43,1,1,0,7,0
3,1,2,416,6,16,2,299,43,1,0,0,7,0
1,0,2,58,6,13,6,299,43,1,1,0,7,0
1,1,2,225,6,8,1,299,43,1,1,1,7,0
1,1,2,21,6,1,4,299,43,1,0,0,7,0
1,1,2,87,6,23,0,299,43,0,0,0,7,0
1,1,2,27,6,1,0,299,37,1,0,0,7,0
1,1,2,30,6,12,4,299,43,0,0,0,7,0
1,0,2,254,6,7,3,299,43,1,1,1,7,0
1,1,2,99,6,0,2,299,43,1,1,0,7,0
2,1,2,18,6,0,1,299,43,0,0,1,7,0
1,1,2,32,6,16,1,299,43,0,0,0,7,0
2,1,2,59,6,6,0,299,43,0,0,0,7,0
1,0,2,289,6,7,4,299,43,0,1,0,7,0
1,1,2,57,6,2,0,299,43,0,0,1,7,0
2,1,2,164,6,1,4,299,43,0,0,1,7,0
3,0,2,102,6,1,4,299,43,1,0,0,7,0
4,0,2,217,6,2,5,299,43,0,0,0,7,0
1,0,2,159,6,7,6,299,43,0,0,1,7,0
1,1,2,47,6,15,4,299,43,0,0,0,7,0
2,1,2,104,6,14,3,299,55,0,0,0,7,0
1,1,2,33,6,8,3,299,43,1,0,1,7,0
1,0,2,51,6,11,1,299,43,0,0,0,7,0
2,0,2,182,6,12,5,299,43,1,0,0,7,0
2,1,2,93,6,3,0,299,43,1,0,0,7,0
1,1,2,14,6,2,3,299,43,1,0,0,7,0
3,1,2,189,6,7,2,299,43,1,1,1,7,0
2,1,2,425,6,20,3,299,43,1,1,0,7,0
1,1,2,253,6,20,3,299,37,0,0,1,7,1
1,1,2,7,6,0,0,299,43,0,0,0,7,0
1,1,2,46,6,12,0,299,43,1,0,1,7,0
1,1,2,143,6,21,0,299,43,1,0,0,7,0
1,1,2,48,6,7,3,299,43,0,0,1,7,0
1,1,2,46,6,6,4,299,85,0,1,0,7,0
1,1,2,40,6,23,2,299,43,1,0,0,7,0
1,1,2,78,6,14,5,299,43,0,0,0,7,1
1,1,2,39,6,11,2,299,43,1,0,0,7,1
2,1,2,413,6,16,2,300,17,1,0,0,6,0
2,1,2,179,6,3,5,300,85,1,0,1,6,0
3,1,2,116,6,12,6,300,85,0,1,0,6,0
2,1,2,55,6,0,6,300,85,1,0,0,6,1
1,1,2,68,6,2,2,300,85,1,0,0,6,0
1,1,2,106,6,1,5,300,85,0,1,1,6,0
1,1,2,120,6,12,0,300,85,0,0,0,6,0
2,1,2,180,6,11,5,300,85,1,1,0,6,0
3,1,2,34,6,7,1,300,85,0,0,0,6,0
4,1,2,348,6,15,5,300,85,0,0,0,6,0
2,1,2,62,6,14,3,300,85,1,0,1,6,0
1,1,2,122,6,13,2,300,85,0,0,0,6,0
1,1,2,96,6,5,5,300,85,1,1,0,6,0
3,1,2,67,6,10,3,300,85,0,0,0,6,0
2,1,2,340,6,3,5,300,85,1,0,0,6,0
2,1,2,155,6,10,6,300,85,1,0,0,6,0
1,1,2,162,6,14,1,300,85,0,0,0,6,0
1,1,2,114,6,10,5,300,85,1,0,0,6,0
4,1,2,64,6,12,6,300,85,1,1,0,6,1
2,1,2,229,6,15,1,300,85,1,1,1,6,0
2,1,2,147,6,14,5,300,85,1,0,0,6,0
1,1,2,188,6,5,0,300,85,1,0,1,6,0
1,1,2,11,6,11,2,300,37,0,0,0,6,0
4,1,2,106,6,12,3,300,85,1,0,0,6,0
1,1,2,49,6,10,4,300,85,1,0,0,6,0
2,1,2,265,6,2,1,300,85,1,0,0,6,0
1,1,2,132,6,11,6,300,85,0,0,0,6,0
5,1,2,290,6,14,0,300,85,0,0,1,6,0
1,1,2,22,6,2,6,300,85,1,0,1,6,0
1,1,2,139,6,3,4,300,85,0,0,0,6,0
2,1,2,86,6,13,5,300,85,0,0,0,6,0
1,1,2,198,6,9,0,300,85,1,1,0,6,1
3,1,2,216,6,10,1,300,85,0,0,1,6,0
2,1,2,50,6,11,0,300,85,1,0,0,6,1
1,1,2,80,6,9,3,300,4,1,0,0,6,0
2,1,2,37,6,4,0,300,85,1,1,1,6,1
2,1,2,54,6,2,1,300,85,1,1,0,6,1
1,1,2,139,6,4,4,300,85,0,0,0,6,0
1,0,2,27,6,4,1,300,85,1,0,0,6,0
2,1,2,434,6,17,2,300,85,1,0,0,6,0
1,1,2,53,6,14,3,300,85,1,1,0,6,0
1,1,2,49,6,14,3,300,85,0,0,1,6,0
1,1,2,64,6,3,2,300,85,0,0,0,6,0
3,1,2,16,6,14,5,300,85,1,0,0,6,0
4,0,2,193,6,9,5,300,85,1,0,1,6,0
2,1,2,161,6,1,2,300,85,0,0,0,6,0
2,1,2,60,6,14,5,300,101,0,0,0,6,0
2,1,2,73,6,12,6,300,85,1,0,1,6,0
2,1,2,82,6,16,5,300,85,1,1,0,6,0
1,1,2,126,6,13,4,300,85,1,0,0,6,0
1,1,2,30,6,7,0,300,85,0,0,0,6,0
1,1,2,37,6,6,4,300,85,0,0,0,6,0
1,1,2,167,6,15,5,300,85,0,0,0,6,1
2,1,2,132,6,1,1,300,15,1,1,1,6,0
2,1,2,43,6,8,5,300,85,1,0,0,6,0
1,1,2,395,6,5,3,300,85,0,1,1,6,0
1,1,2,75,6,23,5,300,85,0,1,0,6,0
2,1,2,262,6,19,5,300,85,1,1,1,6,0
1,1,2,49,6,2,2,300,85,1,1,1,6,0
2,1,2,116,6,11,3,300,85,0,0,0,6,0
2,1,2,137,6,14,5,300,85,1,0,1,6,0
1,1,2,38,6,8,0,300,85,1,0,0,6,0
2,1,2,96,6,11,0,300,85,1,0,0,6,0
2,1,2,175,6,3,2,300,85,1,0,0,6,0
1,1,2,76,6,9,0,300,85,0,0,1,6,0
2,0,2,28,6,12,2,300,85,0,0,0,6,0
2,1,2,70,6,1,2,300,85,1,1,1,6,0
2,1,2,25,6,3,3,300,85,0,0,1,6,0
2,1,2,74,6,20,2,300,86,0,1,0,6,0
4,1,2,355,6,0,4,300,85,0,0,0,6,0
1,1,2,39,6,17,2,300,37,0,0,1,6,0
2,1,2,6,6,6,6,300,85,1,0,0,6,0
1,1,2,183,6,3,1,300,85,0,1,1,6,0
1,1,2,53,6,3,5,300,85,1,0,0,6,0
1,1,2,50,6,10,0,300,85,1,1,1,6,0
2,1,2,87,6,14,4,300,85,1,1,1,6,0
2,1,2,74,6,4,2,300,85,1,0,0,6,0
1,0,2,41,6,4,0,300,85,1,0,0,6,0
2,1,2,23,6,7,2,300,85,1,1,0,6,0
2,1,2,227,6,5,0,300,51,0,0,1,6,1
2,1,2,110,6,10,5,300,85,1,0,1,6,0
1,1,2,52,6,4,6,300,85,1,0,0,6,0
1,0,2,58,6,3,4,300,85,1,0,0,6,1
2,1,2,70,6,8,1,300,85,1,1,1,6,0
3,0,2,101,6,11,4,300,85,1,0,0,6,0
1,1,2,237,6,14,4,300,85,0,0,0,6,0
2,0,2,109,6,8,2,300,85,1,0,0,6,0
1,0,2,53,6,10,6,300,85,1,0,0,6,0
4,1,2,285,6,9,4,300,85,0,0,1,6,0
1,1,2,123,6,6,0,300,85,0,0,0,6,0
1,1,2,139,6,4,4,300,85,0,0,0,6,0
1,1,2,117,6,0,4,300,85,1,0,0,6,0
1,1,2,142,6,4,4,300,85,0,0,0,6,0
1,1,2,111,6,9,1,300,85,0,1,1,6,0
1,1,2,13,6,9,4,300,85,1,0,0,6,0
2,1,2,119,6,9,4,300,85,0,0,0,6,0
2,1,2,116,6,8,5,300,85,1,0,1,6,0
3,1,2,228,6,15,3,300,85,0,0,0,6,1
2,1,2,64,6,5,2,300,85,1,0,0,6,0
1,1,2,58,6,14,5,300,85,0,0,0,6,0
1,1,2,322,6,2,1,300,85,1,1,1,6,1
1,1,2,116,6,13,6,300,85,0,0,0,6,0
1,0,2,268,6,0,6,300,37,1,0,0,6,1
1,1,2,112,6,11,3,300,85,0,0,0,6,0
1,0,2,121,6,2,0,300,85,1,1,0,6,0
2,1,2,49,6,8,6,300,85,1,0,1,6,0
1,1,2,50,6,13,0,300,85,1,1,1,6,0
1,1,2,24,6,8,1,300,85,0,0,0,6,0
2,1,2,160,6,11,3,300,85,0,1,0,6,0
1,0,2,76,6,13,6,300,85,1,1,1,6,1
4,1,2,359,6,5,5,300,85,1,1,0,6,0
1,1,2,79,6,12,4,300,85,1,1,1,6,0
2,1,2,265,6,8,1,300,85,0,0,0,6,0
2,1,2,283,6,15,4,300,85,1,1,1,6,0
2,1,2,100,6,5,6,300,85,0,0,0,6,0
1,1,2,198,6,13,3,300,85,1,0,1,6,0
1,0,2,128,6,11,4,300,85,1,0,0,6,1
1,1,2,45,6,14,5,300,85,0,0,0,6,0
1,1,2,49,6,3,6,300,85,0,0,0,6,0
2,1,2,57,6,5,1,300,85,1,0,0,6,0
2,0,2,22,6,9,3,300,85,1,1,1,6,0
1,1,2,9,6,6,1,300,85,1,0,0,6,0
1,1,2,72,6,12,1,300,85,0,0,0,6,0
2,1,2,44,6,1,6,300,85,1,1,1,6,0
1,1,2,58,6,7,4,300,85,1,0,1,6,0
2,1,2,355,6,2,1,300,85,0,0,0,6,0
3,1,2,13,6,1,2,300,85,1,0,0,6,0
2,1,2,40,6,5,5,300,85,1,0,1,6,0
2,1,2,126,6,8,2,300,85,1,1,1,6,0
2,1,2,340,6,4,6,300,85,0,0,0,6,0
1,1,2,49,6,14,3,300,85,0,0,1,6,0
1,1,2,139,6,4,4,300,85,0,0,0,6,0
2,1,2,105,6,7,3,300,85,1,0,0,6,0
1,1,2,43,6,4,3,300,37,0,0,0,6,0
1,1,2,44,6,0,6,300,85,0,0,1,6,0
2,1,2,21,6,6,5,300,85,0,0,1,6,0
2,1,2,79,6,15,5,300,85,1,1,1,6,0
1,1,2,108,6,13,4,300,85,1,0,0,6,0
2,1,2,200,6,5,6,300,85,1,0,0,6,0
1,0,2,22,6,1,2,300,85,1,0,0,6,0
1,1,2,78,6,15,1,300,85,0,0,0,6,0
2,1,2,96,6,4,5,300,85,1,0,1,6,0
2,1,2,79,6,0,4,300,85,1,1,0,6,0
3,1,2,24,6,6,4,300,85,0,0,0,6,0
1,1,2,102,6,14,0,300,85,0,0,0,6,0
1,1,2,38,6,4,0,300,85,1,0,0,6,1
2,1,2,68,6,13,5,300,85,1,1,1,6,1
2,1,2,59,6,12,6,300,85,0,0,1,6,0
2,1,2,175,6,7,6,300,85,1,1,0,6,0
1,1,2,17,6,1,6,300,85,0,0,0,6,0
1,1,2,37,6,4,4,300,85,0,1,0,6,0
1,1,2,178,6,9,1,300,85,0,0,0,6,0
2,1,2,81,6,18,2,300,85,1,0,0,6,0
1,1,2,73,6,18,6,300,101,1,0,0,6,0
3,1,2,35,6,4,3,300,93,0,0,1,6,0
2,1,2,125,6,0,6,300,85,1,1,0,6,0
1,1,2,34,6,8,1,300,85,0,0,0,6,0
1,0,2,22,6,1,2,300,85,1,0,0,6,0
4,1,2,105,6,7,3,300,85,1,0,0,6,0
2,1,2,66,6,15,1,300,85,0,0,0,6,0
2,1,1,73,6,0,6,300,85,1,1,0,6,0
2,1,2,111,6,11,1,300,85,1,1,1,6,1
2,1,2,127,6,2,0,300,85,1,0,0,6,0
1,1,2,18,6,10,2,300,85,0,0,0,6,0
1,0,2,121,6,2,0,300,85,1,1,0,6,0
2,1,2,84,6,14,1,300,85,1,1,1,6,0
1,1,2,44,6,6,3,300,85,1,0,1,6,0
2,1,2,78,6,2,0,300,85,1,0,0,6,0
2,1,2,223,6,17,1,300,85,1,0,0,6,0
1,1,2,108,6,6,1,300,85,0,0,0,6,0
2,1,2,201,6,14,5,300,85,1,0,0,6,0
1,1,2,99,6,15,2,300,85,1,1,1,6,0
2,1,2,155,6,8,0,300,85,1,0,1,6,0
1,1,2,32,6,12,6,300,85,0,0,0,6,0
2,1,2,81,6,9,0,300,85,1,0,0,6,0
1,0,2,12,6,7,0,301,51,1,1,1,8,0
2,1,2,37,6,5,5,302,43,1,1,1,7,1
1,1,2,56,6,21,6,302,43,0,0,0,7,0
2,1,2,121,6,7,1,302,43,1,0,0,7,0
2,1,2,153,6,9,6,302,43,0,0,1,7,0
2,1,2,131,6,14,1,302,43,1,1,1,7,0
1,1,2,199,6,3,6,302,43,1,1,0,7,0
1,1,2,159,6,0,3,302,43,1,0,0,7,0
2,1,2,376,6,11,1,302,43,0,1,0,7,0
2,1,2,351,6,7,6,302,43,1,1,0,7,1
4,1,2,181,6,14,3,302,43,1,1,0,7,0
2,1,2,17,6,13,0,302,43,1,0,0,7,1
1,1,2,214,6,11,3,302,43,1,1,1,7,0
2,1,2,38,6,3,3,302,43,0,1,0,7,0
2,1,2,96,6,7,3,302,43,0,0,0,7,0
1,0,2,69,6,12,6,302,43,0,0,0,7,0
1,1,2,72,6,13,5,302,43,1,0,0,7,1
2,1,2,26,6,15,0,302,43,1,1,0,7,0
1,1,2,249,6,4,3,302,43,1,0,1,7,0
2,1,2,103,6,13,0,302,31,1,0,0,7,0
1,1,2,49,6,14,6,302,43,1,0,1,7,1
1,1,2,329,6,7,6,302,43,0,0,0,7,0
1,0,2,36,6,13,0,302,43,1,1,1,7,0
2,1,2,27,6,15,3,302,43,1,0,0,7,0
1,1,2,17,6,1,2,302,43,0,0,0,7,0
4,1,2,73,6,9,4,302,43,1,0,1,7,0
5,1,2,129,6,12,3,302,43,1,1,0,7,1
1,1,2,91,6,13,6,302,43,0,0,1,7,0
2,0,2,21,6,6,2,302,43,0,1,0,7,0
3,1,2,38,6,8,0,302,43,1,1,1,7,0
3,1,2,73,6,3,6,302,43,1,1,1,7,1
1,1,2,133,6,13,4,302,43,0,0,0,7,0
3,1,2,97,6,15,6,302,43,0,0,0,7,0
2,1,2,339,6,8,0,302,43,1,0,1,7,1
2,1,2,51,6,14,3,302,43,1,0,0,7,0
2,1,2,46,6,23,3,302,43,0,0,0,7,0
2,0,2,42,6,1,6,302,43,0,1,0,7,0
2,1,2,148,6,13,6,302,101,1,0,0,7,1
5,1,2,50,6,14,1,302,43,0,1,1,7,0
1,1,2,120,6,10,5,302,43,1,0,0,7,0
3,1,2,46,6,12,0,302,43,1,0,0,7,1
3,1,2,173,6,9,3,302,43,1,1,0,7,1
1,1,2,19,6,22,2,302,43,0,0,0,7,0
1,1,2,236,6,23,3,302,43,0,1,1,7,0
1,1,2,75,6,17,0,302,43,0,0,1,7,0
1,1,2,77,6,10,4,302,43,0,0,1,7,1
1,1,2,28,6,13,4,302,43,0,0,1,7,0
1,1,2,115,6,13,2,302,101,0,0,0,7,0
1,1,2,239,6,1,0,302,43,0,0,1,7,0
1,1,2,83,6,4,6,302,43,1,0,1,7,0
2,1,2,115,6,12,1,302,43,0,0,0,7,1
2,0,2,347,6,14,3,302,43,0,0,0,7,0
